id,chapter_title,content_type,question,explanation
e715285f-efd0-4845-b97c-0139a55ea6f3,관절 움직임 용어,lesson,기본 움직임 용어: Abduction/Adduction,"외전(Abduction)은 팔다리가 몸의 정중선에서 멀어지는 움직임이고, 내전(Adduction)은 반대로 정중선을 향해 가까워지는 움직임입니다. 팔을 옆으로 들어 올리는 어깨 외전, 다리를 옆으로 벌리는 고관절 외전이 대표적인 예이며, 벌어진 팔이나 다리를 다시 몸쪽으로 모으는 동작이 각각의 Adduction입니다. 이 움직임들은 관상면(Frontal Plane, Coronal Plane)에서 일어납니다.

몸통이나 목처럼 사지가 아닌 부위가 옆으로 구부러지는 움직임은 별도로 외측굴곡(Lateral Flexion)이라고 부릅니다. 목을 옆으로 기울이거나 몸통을 옆으로 구부리는 동작이 여기에 해당하며, 이 역시 관상면에서 일어납니다.

여기서 구분해야 할 점은, Abduction과 Adduction은 팔다리(사지)에 사용하는 용어이고, Lateral Flexion은 몸통이나 목처럼 사지가 아닌 체간 부위에 사용하는 용어라는 것입니다. 같은 관상면 움직임이라도 어느 부위의 움직임인지에 따라 부르는 이름이 달라진다는 점을 기억해두면 헷갈리지 않습니다."
ae836ab7-1ff8-43b3-8bbd-f13cd7113e78,관절 움직임 용어,lesson,"기본 움직임 용어: Rotation, Pronation/Supination","내회전(Internal Rotation)은 팔다리가 몸의 안쪽으로 돌아가는 움직임이고, 외회전(External Rotation)은 바깥쪽으로 돌아가는 움직임입니다. 어깨나 고관절처럼 여러 방향으로 움직일 수 있는 관절에서 팔이나 다리를 안쪽 또는 바깥쪽으로 돌릴 때 이 용어를 사용합니다.

전완(팔꿈치와 손목 사이 부위)에서는 회전을 표현할 때 다른 이름을 씁니다. 손바닥이 아래를 향하도록 돌리는 움직임을 회내(Pronation), 손바닥이 위를 향하도록 돌리는 움직임을 회외(Supination)라고 부릅니다. Rotation이 어깨나 고관절처럼 다축 관절 전반에 쓰이는 용어라면, Pronation과 Supination은 요골이 척골 위를 넘어가며 만들어내는 전완 특유의 움직임에만 쓰이는 용어라는 차이가 있습니다. 이 움직임들은 모두 횡단면(Transverse Plane)에서 일어납니다.

여기서 반드시 짚어야 할 부분은, Pronation이 어깨 관절 자체의 움직임이 아니라는 점입니다. 어깨 관절에서 가능한 움직임은 굴곡·신전, 외전·내전, 내회전·외회전, 수평외전·수평내전이며, 회내·회외는 어깨보다 아래쪽인 전완에서 일어나는 별개의 움직임입니다.

어깨의 내회전과 외회전은 회전근개(Rotator cuff)라는 네 개의 근육이 주로 담당하며, 이 근육들이 어깨 관절의 안정성을 유지하는 데도 핵심적인 역할을 합니다."
21658ce2-c18f-4139-8150-1ffd63fed96f,관절 움직임 용어,lesson,"특수 움직임 용어: 발목, 견갑골","발목 관절에는 배측굴곡·저측굴곡 외에도 발바닥이 옆으로 기우는 움직임이 있습니다. 발바닥이 몸의 안쪽을 향하도록 기울이는 움직임을 내번(Inversion), 바깥쪽을 향하도록 기울이는 움직임을 외번(Eversion)이라고 부릅니다.

견갑골(어깨뼈)도 여러 방향으로 움직이며, 각각 고유한 이름이 있습니다. 견갑골을 위로 올리는 움직임은 거상(Elevation), 아래로 내리는 움직임은 하강(Depression)이라 부릅니다. 견갑골을 앞으로 밀어내는 움직임은 전인(Protraction), 뒤로 당겨 날개뼈를 모으는 움직임은 후인(Retraction)이라 부릅니다. 또한 견갑골 아래쪽 끝(하각)이 바깥 위쪽으로 회전하면 상방회전(Upward Rotation), 안쪽 아래로 회전하면 하방회전(Downward Rotation)이라고 부릅니다.

이 견갑골의 움직임들은 견흉관절(Scapulothoracic joint)이라는 곳에서 일어나는데, 이 관절은 실제 뼈와 뼈가 만나는 해부학적 관절이 아니라 견갑골이 흉곽 위를 미끄러지듯 움직이는 기능적인 관절입니다. 그래서 '가짜 관절'이라고 부르기도 합니다.

여기서 자주 헷갈리는 부분이 하나 있는데, 하강(Depression)은 어깨 관절(Glenohumeral joint) 자체의 움직임이 아니라 견갑골의 움직임이라는 점입니다. 전인은 주로 전거근(Serratus anterior)이, 후인은 주로 능형근(Rhomboid)이 만들어내며, 이 두 근육의 작용을 함께 알아두면 이해가 쉬워집니다.

팔을 옆으로 들어 올릴 때는 어깨 관절과 견갑골이 따로 움직이는 것이 아니라 일정한 비율로 함께 움직입니다. 이를 견갑상완 리듬(Scapulohumeral rhythm)이라 부르는데, 대략 팔을 180도 들어 올리는 동안 어깨 관절이 120도, 견갑골의 상방회전이 60도를 담당하는 2대1 비율로 함께 움직입니다. 이런 협응이 잘 이루어지도록 견갑골을 안정시키는 것은 상지 운동을 지도할 때 가장 기본이 되는 부분입니다."
a79f5351-ff31-4b25-ba91-217141c3ff36,관절 움직임 용어,lesson,어깨 관절 vs 견갑골 움직임 구분,"어깨는 하나의 관절이 아니라 여러 관절이 모인 복합체이며, 그중 어느 관절의 움직임을 말하는지에 따라 사용하는 용어가 달라집니다.

어깨 관절(Glenohumeral joint, 상완골과 견갑골이 직접 만나는 관절)에서 일어나는 움직임은 굴곡·신전, 외전·내전, 내회전·외회전, 그리고 팔을 앞뒤로 수평하게 움직이는 수평외전·수평내전입니다.

이와 별개로 견갑골 자체가 흉곽 위에서 움직이는 견흉관절(Scapulothoracic joint)의 움직임으로는 거상·하강, 전인·후인, 상방회전·하방회전이 있습니다.

이 둘을 구분하지 못하면 '어깨 관절의 움직임이 아닌 것은?' 같은 유형의 문제에서 자주 틀리게 됩니다. 실제로 회내(Pronation)는 전완의 움직임이므로 어깨 관절의 움직임이 아니고, 하강(Depression)은 견갑골의 움직임이므로 이 역시 어깨 관절 자체의 움직임은 아닙니다. 이렇게 어느 관절에서 일어나는 움직임인지를 먼저 구분해두면, 비슷해 보이는 보기들 사이에서 정답을 훨씬 쉽게 골라낼 수 있습니다."
fddad111-932a-49a7-a138-cbb9923d3a2e,관절 움직임 용어,quiz,Dorsiflexion(배측굴곡)은 발끝을 정강이 쪽으로 당기는 발목 움직임이다.,"Dorsiflexion(배측굴곡)은 발등(dorsum) 방향으로의 움직임으로, 발끝을 정강이 쪽으로 당기는 것입니다. 반대로 Plantarflexion(저측굴곡)은 발바닥(plantar) 방향, 즉 발끝을 아래로 내리는 것입니다."
629c3462-a703-404a-81e8-056025d490d1,관절 움직임 용어,quiz,견갑골을 뒤로 당겨 날개뼈를 모으는 움직임은?,"Retraction(후인)은 견갑골을 척추 쪽으로 당기는 움직임으로, '날개뼈 모으기'라고도 합니다. Protraction(전인)은 반대로 견갑골을 앞으로 밀어내는 것입니다."
4e8591a9-21c0-4bfb-a516-67b9232c1c80,관절 움직임 용어,quiz,Pronation(회내)은 어깨 관절(Glenohumeral joint)에서 일어나는 움직임이다.,"Pronation(회내)은 전완(Forearm)의 움직임으로, 요골(Radius)이 척골(Ulna) 위를 넘어가며 손바닥을 아래로 향하게 합니다. 어깨 관절(Glenohumeral joint)의 움직임이 아닙니다. 어깨에서의 회전은 Internal/External Rotation입니다."
47efc914-d8ab-44af-8117-2d118768bec9,관절 움직임 용어,exam,다음 중 어깨 관절의 움직임이 아닌 것은?,"Pronation(회내)은 전완(Forearm)의 움직임이지 어깨 관절의 움직임이 아닙니다. 어깨 관절에서는 Flexion/Extension, Abduction/Adduction, Internal/External Rotation, Horizontal Abduction/Adduction이 일어납니다."
cf9295f8-4267-48c3-af8c-bc5a7821b106,관절 움직임 용어,exam,다음 중 어깨 관절의 움직임이 아닌 것은?,"Depression(하강)은 견갑골(Scapula)의 움직임이지 어깨 관절(Glenohumeral joint)의 움직임이 아닙니다. 견갑골의 움직임에는 Elevation/Depression, Protraction/Retraction, Upward/Downward Rotation이 있습니다."
cf993ff5-9c67-4c79-a323-83b54f417dc8,관절 움직임 용어,exam,다음은 Scapular(견갑골)의 어떤 움직임인가?,"이미지에서 견갑골이 아래 방향으로 내려가는 모습을 보여줍니다. Depression(하강)은 견갑골을 아래로 내리는 움직임입니다. 견갑거근(Levator scapula)의 반대 동작이며, 하부 승모근(Lower trapezius)이 관여합니다."
1e00e62e-762d-4f2d-b78c-6b43eeeb2bcc,관절 움직임 용어,exam,다음 중 관상면(Frontal Plane)에서 일어나는 움직임만으로 구성된 것은?,"관상면(Frontal/Coronal Plane)에서는 Abduction(외전), Adduction(내전), Lateral Flexion(외측굴곡), Inversion/Eversion(내번/외번)이 일어납니다.

보기 1: 시상면 움직임
보기 3: 횡단면 움직임
보기 4: 3개의 서로 다른 면 움직임 혼합"
04901c2c-04c0-4b74-b750-318faf624270,관절 움직임 용어,exam,발목에서 발바닥이 안쪽(Medial)을 향하게 기울이는 움직임은?,"Inversion(내번)은 발바닥이 안쪽(Medial)을 향하게 기울이는 움직임입니다. Eversion(외번)은 반대로 바깥쪽(Lateral)을 향하게 기울입니다.

Dorsiflexion은 발등 방향 구부림, Plantarflexion은 발바닥 방향 구부림으로, 내번/외번과는 다른 축의 움직임입니다."
cb10dd49-f987-4e54-bc29-c15b02e6325d,상완 근육,lesson,상완이두근과 상완삼두근,"상완이두근(Biceps brachii)은 이름처럼 두 개의 갈래(이두)로 시작하는 근육입니다. 장두는 견갑골의 관절상결절에서, 단두는 오훼돌기에서 각각 시작해 아래로 내려와 요골조면에 함께 정지합니다. 이 구조 덕분에 상완이두근은 팔꿈치를 구부리는 주관절 굴곡뿐 아니라, 견갑골을 지나 어깨까지 걸쳐 있어 어깨를 굽히는 견관절 굴곡에도 관여합니다.

상완삼두근(Triceps brachii)은 반대로 팔 뒤쪽에 위치하며, 세 개의 갈래(삼두)로 시작합니다. 장두는 관절하결절에서, 외측두와 내측두는 상완골 뒷면에서 각각 시작해 팔꿈치 뒤쪽의 주두돌기에 함께 정지합니다. 상완이두근과 마찬가지로 장두가 어깨를 지나가기 때문에, 상완삼두근은 팔꿈치를 펴는 주관절 신전과 함께 어깨를 펴는 견관절 신전에도 관여합니다.

이 두 근육은 팔꿈치 관절에서 서로 반대되는 역할을 하는 주동근-길항근 관계를 이룹니다. 팔꿈치를 구부릴 때는 이두근이 주동근으로 힘을 내고 삼두근이 길항근으로 이완되며, 반대로 팔꿈치를 펼 때는 삼두근이 주동근이 되고 이두근이 길항근이 됩니다. 이렇게 한 관절을 사이에 두고 정반대 역할을 주고받는 관계를 이해해두면, 팔 동작을 분석할 때 어느 근육이 힘을 쓰고 있는지 훨씬 쉽게 파악할 수 있습니다."
da8c4fda-48ad-4dda-8df9-a2c75f15d417,상완 근육,quiz,상완삼두근(Triceps brachii)의 주된 작용은 주관절 신전(Elbow extension)이다.,"상완삼두근의 작용은 주관절 신전(Elbow extension)과 견관절 신전(Shoulder extension)이며, 이 중 주관절 신전이 주된 작용입니다."
b6e46e58-b330-4e75-9fb8-b9c7cbf5696d,상완 근육,exam,다음 근육의 이름과 움직임(Action)을 고르시오.,이미지에서 상완 후면의 세 갈래 구조를 가진 근육은 상완삼두근(Triceps brachii)입니다. 삼두근의 작용은 주관절 신전(Elbow extension)입니다. 상완이두근(Biceps)은 팔 전면에 위치하며 주관절 굴곡이 작용입니다.
621e62b2-6981-4b6e-b42b-86973fa22ccc,회전근개와 삼각근,lesson,회전근개 Rotator Cuff 4개 근육,"회전근개(Rotator cuff)는 어깨 관절(GH joint)이 크게 움직이면서도 관절에서 빠지지 않도록 붙잡아주는 4개의 근육을 함께 부르는 이름입니다. 어깨는 소켓이 얕아 움직임의 폭이 넓은 대신 불안정하기 쉬운데, 이 4개 근육이 상완골머리를 관절와 쪽으로 계속 끌어당기면서 움직이는 내내 관절을 안정시켜 줍니다.

1. 극상근(Supraspinatus): 견갑골 위쪽의 극상와(Supraspinous fossa)에서 시작해 상완골의 대결절(Greater tubercle)에 붙으며, 팔을 옆으로 들어 올리는 견관절 외전(Shoulder abduction)을 만듭니다.
2. 극하근(Infraspinatus): 극하와(Infraspinatus fossa)에서 시작해 역시 대결절에 붙으며, 팔을 뒤로 펴거나(신전) 바깥으로 돌리는 외회전(External rotation)에 관여합니다.
3. 소원근(Teres minor): 견갑골 옆쪽 가장자리(액와연)에서 시작해 대결절에 붙으며, 극하근과 마찬가지로 신전과 외회전을 돕습니다.
4. 견갑하근(Subscapularis): 견갑골 앞면의 견갑하와(Subscapular fossa)에서 시작해 나머지 셋과 달리 소결절(Lesser tubercle)에 붙으며, 팔을 안쪽으로 돌리는 내회전(Internal rotation)을 만듭니다.

네 근육의 앞 글자를 따서 SITS(Supraspinatus, Infraspinatus, Teres minor, Subscapularis)라고 외우면 기억하기 쉽습니다. 부착 위치로 정리하면, 극상근·극하근·소원근 세 근육은 모두 대결절에 붙어 함께 외회전 계열을 담당하고, 견갑하근 하나만 소결절에 붙어 내회전을 담당하는 구조입니다.

여기서 반드시 주의할 점이 하나 있습니다. 이름이 비슷한 대원근(Teres major)은 회전근개에 포함되지 않습니다. 회전근개에 들어가는 것은 소원근(Teres minor)이며, 대원근은 전혀 다른 근육으로 광배근과 함께 어깨를 신전·내전·내회전시키는 역할을 합니다. 이름의 '대(major)'와 '소(minor)' 한 글자 차이 때문에 시험에서도 자주 혼동을 유도하는 부분이므로 주의가 필요합니다."
60605c11-b36f-4145-870f-b6c5e1d42d75,회전근개와 삼각근,lesson,삼각근 Deltoid,"삼각근(Deltoid)은 어깨를 둥글게 감싸는 근육으로, 섬유가 뻗어 나온 방향에 따라 전면, 중면, 후면 세 부분으로 나뉩니다. 세 부분 모두 상완골의 삼각근 조면(Deltoid tuberosity)이라는 같은 지점에 정지하지만, 시작하는 위치와 만들어내는 움직임은 서로 다릅니다.

전면 삼각근은 쇄골 바깥쪽 3분의 1 지점에서 시작해, 팔을 앞으로 들어 올리는 굴곡과 안쪽으로 돌리는 내회전, 그리고 팔을 앞으로 모으는 수평내전을 만듭니다. 중면 삼각근은 견봉 바깥쪽에서 시작해 팔을 옆으로 들어 올리는 외전을 주로 담당합니다. 후면 삼각근은 견갑극에서 시작해, 팔을 뒤로 뻗는 신전과 바깥으로 돌리는 외회전, 팔을 뒤로 벌리는 수평외전을 만듭니다.

팔을 옆으로 들어 올릴 때는 어깨 관절과 견갑골이 따로 움직이지 않고 일정한 비율로 함께 움직입니다. 이를 상완견갑리듬(Humeroscapular rhythm)이라 부르는데, 예를 들어 팔을 90도까지 외전시킬 때 어깨 관절 자체는 약 60도, 견갑골의 상방회전이 약 30도를 담당하는 2대1 비율로 나뉘어 움직입니다. 삼각근이 힘을 내는 동안 견갑골이 이렇게 함께 협응해주지 않으면, 팔을 완전히 들어 올리기 어렵거나 어깨에 무리가 갈 수 있습니다."
